43.501779,1.355599,1970/01/01 00:26:14,0,90.7,19.467473
43.501440,1.355113,1970/01/01 00:26:16,0,98.0,19.521906
43.501128,1.354663,1970/01/01 00:26:18,0,90.6,19.572229
43.500789,1.354167,1970/01/01 00:26:20,0,98.9,19.627189
43.500476,1.353711,1970/01/01 00:26:22,0,91.2,19.677882
43.500137,1.353211,1970/01/01 00:26:24,0,99.5,19.733152
43.499825,1.352760,1970/01/01 00:26:26,0,90.6,19.783459
43.499487,1.352261,1970/01/01 00:26:28,0,99.3,19.838636
43.499152,1.351766,1970/01/01 00:26:30,0,98.4,19.893327
43.498837,1.351311,1970/01/01 00:26:33,0,60.9,19.944077
43.498497,1.350814,1970/01/01 00:26:35,0,99.3,19.999230
43.498185,1.350363,1970/01/01 00:26:37,0,90.6,20.049573
43.497864,1.349899,1970/01/01 00:26:39,0,93.2,20.101331
43.497529,1.349407,1970/01/01 00:26:41,0,98.1,20.155810
43.497192,1.348916,1970/01/01 00:26:43,0,98.4,20.210460
43.496849,1.348427,1970/01/01 00:26:45,0,98.8,20.265340
43.496516,1.347951,1970/01/01 00:26:48,0,64.1,20.318746
43.496179,1.347460,1970/01/01 00:26:50,0,98.2,20.373319
43.495848,1.346971,1970/01/01 00:26:52,0,97.3,20.427350
43.495512,1.346477,1970/01/01 00:26:54,0,98.5,20.482084
43.495174,1.345992,1970/01/01 00:26:56,0,97.7,20.536349
43.494851,1.345544,1970/01/01 00:26:59,0,61.2,20.587343
43.494488,1.345105,1970/01/01 00:27:01,0,96.8,20.641113
43.494123,1.344728,1970/01/01 00:27:04,0,60.9,20.691869
43.493717,1.344374,1970/01/01 00:27:06,0,96.3,20.745349
43.493317,1.344044,1970/01/01 00:27:09,0,62.3,20.797238
43.492903,1.343744,1970/01/01 00:27:12,0,62.5,20.849282
43.492461,1.343433,1970/01/01 00:27:15,0,66.3,20.904540
43.492017,1.343152,1970/01/01 00:27:19,0,49.0,20.958955
43.491593,1.342841,1970/01/01 00:27:24,0,38.5,21.012400
43.491189,1.342478,1970/01/01 00:27:30,0,32.2,21.066092
43.490736,1.342346,1970/01/01 00:27:34,0,46.4,21.117687
43.490311,1.342101,1970/01/01 00:27:37,0,61.5,21.168917
43.489864,1.341877,1970/01/01 00:27:40,0,63.5,21.221839
43.489437,1.341635,1970/01/01 00:27:43,0,61.7,21.273286
43.489023,1.341371,1970/01/01 00:27:46,0,60.9,21.324046
43.488597,1.341088,1970/01/01 00:27:48,0,94.8,21.376725
43.488162,1.340793,1970/01/01 00:27:50,0,97.0,21.430630
43.487722,1.340511,1970/01/01 00:27:53,0,64.9,21.484684
43.487281,1.340224,1970/01/01 00:27:55,0,97.8,21.539013
43.486832,1.339931,1970/01/01 00:27:57,0,99.5,21.594292
